,video_id,title,channel_title,category_id,tags,views,likes,dislikes,comment_total
1465,bU7u_MhVvvo,We Try 3 Kendall Jenner Makeup Looks KUWTK Anniversary | Beauty Evolution | Refinery29,Refinery29,26,test_tag,187653,3045,427,392
1466,bUUt0v4ziG4,Livery Cab Hits Cyclist in East Flatbush,DNAinfo New York,25,test_tag,74181,124,616,391
1467,bY8-TUD3_Zo,"Film Theory: Pickle Rick ACTUALLY WORKS! (Rick and Morty, Feat. DAN HARMON!)",The Film Theorists,1,test_tag,9369988,364183,36512,53130
1468,bZJpwidiMco,Jimmy Kimmel’s FULL INTERVIEW with Sean Spicer,Jimmy Kimmel Live,23,test_tag,1009649,9582,917,2779
1469,bZbI9rmpaEw,Camila Cabello: Havana,The Tonight Show Starring Jimmy Fallon,23,test_tag,1226940,90350,1721,7418
1470,bcouc6NW4aM,MATCH HIGHLIGHTS: Watford v. Man City,NBC Sports,17,test_tag,543869,4587,438,907
1471,bd7IGZ6dulM,I Spent 24 Hours in Complete Darkness & Silence and It Sent Me Crazy (No Senses Challenge),Kill'em,24,test_tag,1601250,62749,5388,21905
1472,bfVjWt2oWRY,Sean Hughes comedian,JBJmanagement,23,test_tag,114606,160,27,15
1473,bgc2rSzKA3w,Emmys 2017 Red Carpet Live By People & Entertainment Weekly | PeopleTV | TIME,TIME,25,test_tag,162993,618,415,228
1474,biKYH7o8j7k,UFC 216: Post-fight Press Conference,UFC - Ultimate Fighting Championship,17,test_tag,970710,8130,621,3222
1475,bkxoHhafkqQ,How To Make A PUMPKIN SPICE LATTE CAKE With COFFEE BUTTERCREAM | Yolanda Gampp | How To Cake It,How To Cake It,26,test_tag,1939824,95925,796,9089
1476,bnON1y-fKag,Home Again - Movie Review,Chris Stuckmann,24,test_tag,226012,9353,156,1282
1477,bp6uJJJMaLs,Things you need to know about Pennywise,Jenny Nicholson,1,test_tag,134435,7593,335,1535
1478,bpDylTwwunc,Demi Lovato: Simply Complicated - Official Trailer - Coming to YouTube Oct 17th,Demi Lovato,24,test_tag,3680137,210966,2984,8498
1479,bpy5Kfdhp8o,Carly Pearce - Hide The Wine (Static),CarlyPearceVEVO,10,test_tag,3694,162,2,14
1480,brfJuyTADuQ,BIG ANNOUNCEMENT ON MY POPSCICLE,Miranda Sings,23,test_tag,1848251,105834,3396,47137
1481,btSvAjUrBhU,Grace VanderWaal - Escape My Mind (Audio),GraceVanderWaalVEVO,10,test_tag,1903570,158752,979,18486
1482,bu9e410C__I,The New Mutants | Official Trailer [HD] | 20th Century FOX,20th Century Fox,1,test_tag,41359611,247677,38044,63870
1483,bvev1Bjx6oA,Want It All  (Full Length),Nike,17,test_tag,25060712,24943,583,2531
1484,bvim4rsNHkQ,How Not to Land an Orbital Rocket Booster,SpaceX,28,test_tag,14497859,425391,3584,30880
1485,bvomHFZO0mk,Official US Find Your Voice Trailer - Disney/Pixar's Coco,Disney•Pixar,1,test_tag,5734747,62076,4331,10545
1486,bvuQ0ZusV8Q,Weirdest Facebook Marketplace Items (GAME),Good Mythical Morning,23,test_tag,3989060,93912,1952,12034
1487,bxgFjzRW6EA,Harry Potter Theory: Voldemort’s FULL Tri-Wizard Cup Plan!,SuperCarlinBrothers,22,test_tag,1504124,64457,1027,8729
1488,byA77xkQBEE,We Need To Talk About The Las Vegas Shooting...,Philip DeFranco,24,test_tag,9143957,509753,15109,120118
1489,c0FjpqLfGN8,Why New Yorkers don't pay contractors.,Louis Rossmann,27,test_tag,716682,8221,325,1296
1490,c1QGynzVbs4,"Wendy Williams Responds To T.I.'s Instagram Rant, Dishes On Her Scandalous Bikini Pics | PeopleTV",PeopleTV,24,test_tag,388540,2461,889,1539
1491,c2BcR39AtxE,😜 New iOS 11 Emojis!,iJustine,22,test_tag,2748838,104851,8948,51175
1492,c3JbJmXInOs,Every Tinder Ever,Sam O'Nella Vlog,22,test_tag,4795599,85216,3935,5618
1493,c3pFWJCQy5E,Update: Problem with Chemo Pills,Courtelizz1,26,test_tag,108839,3677,107,732
1494,c5RsAXsZvI8,7. Teach the First Behavior: Targeting,Clicker Learning Institute for Cats and Kittens,15,test_tag,4962,8,0,1
1495,c5vSFtnWkDA,OFFICIAL HOUSE TOUR!!!!!!!!,Domo and Crissy,23,test_tag,5329472,354445,8429,46396
1496,c74FjEqhCsc,Pistons LIVE Postgame 10.18.17: Stan Van Gundy,FOX SportsDetroit,17,test_tag,1280,11,0,0
1497,c7ymY8QEB2g,kirstin - Bad Weather (Official Video),kirstinVEVO,10,test_tag,161370,13512,387,1876
1498,c8xGJju2x20,Das aCar auf der IAA,TUMuenchen1,28,test_tag,130142,224,448,392
1499,cABm1SlrtDY,Tiësto ft. Aloe Blacc & Stargate - Carry You Home (Official Video),Tiësto,10,test_tag,491192,30513,575,1490
1500,cCqS5X_zu-g,Police release new details on Las Vegas shooting investigation,CBS News,25,test_tag,1626873,5417,5079,14673
1501,cFVRCo6-FUU,Trader Joe's Pumpkin Spice Taste Test,Good Mythical Morning,23,test_tag,6920904,187009,3223,21865
1502,cHbkEESIl7g,Game Revealed: Season 7 Episode 4: Warrior Women,GameofThrones,1,test_tag,997785,18252,269,1112
1503,cIsewG2g-1g,How Hans Zimmer and Radiohead transformed Bloom for Blue Planet II,Vox,25,test_tag,222328,9275,138,760
1504,cL8Ls0tEMcc,Demi Lovato Plays With Puppies (While Answering Fan Questions),BuzzFeed Celeb,22,test_tag,1806343,82160,1255,5657
1505,cLPgQ9kPpFM,Video of Storm Ophelia in Ireland,Washington Post,25,test_tag,21968,36,0,27
1506,cLdxuaxaQwc,My Response,PewDiePie,22,test_tag,54373045,4629066,357175,1089937
1507,cMKX2tE5Luk,The Disaster Artist | Official Trailer HD | A24,A24,1,test_tag,11311860,259761,4503,21687
1508,cNgT8qEQJ3w,Alexa: Guess My,Norm Krumpe,22,test_tag,4571838,49680,4264,4109
1509,cOboLQMO4tQ,Sarah Huckabee Sanders on Jemele Hill,TP Clips 8,25,test_tag,725795,1978,2189,4263
1510,cOlibbx5sx0,Jimmy Kimmel on Bill Cassidy’s Health “Care” Bill,Jimmy Kimmel Live,23,test_tag,111973,5723,172,722
1511,cPZ3u1z8kU0,Emmalyn - Self Care (Official Music Video),Emmalyn Estrada,10,test_tag,7439,794,7,100
1512,cVgQV6v_QKY,NEON SKULL HALLOWEEN MAKEUP TUTORIAL,James Charles,24,test_tag,1416826,98128,1994,9607
1513,cWIEF2Yc58w,Filling In For Jon Batiste,Gus Johnson,23,test_tag,636200,31858,1914,1198
1514,cWL4eiCR8FM,"DIY Halloween PIN-SPLOSION! PIZZA SKULLS, FINGER CANDLES, AND BEARS! OH MY",ThreadBanger,26,test_tag,862970,44671,569,3811
1515,cWfTBkTJOH8,Diving with Sea Turtles!,Brave Wilderness,15,test_tag,925047,34864,442,5928
1516,cXQUObfBXYk,Adam Savage Becomes an Extra in Blade Runner 2049 Short!,Tested,28,test_tag,676590,24781,276,2346
1517,c_9iv9HwO5Q,Adam Savage's Set Tour of the Blade Runner Universe!,Tested,28,test_tag,334199,11674,185,937
1518,c_weoC3HT6Q,"I, TONYA [Official Teaser] – In Theaters Winter 2017",NEON,22,test_tag,2833942,15932,8101,5064
1519,ccLXx4DB8ZQ,Why You Shouldn't Have Kids,Greg and Mitch,27,test_tag,920744,34598,21468,15144
1520,ceLV1v3mV4E,AKUTAQ Eskimo Ice Cream Recipe Test | Crisco & Berries,emmymadeinjapan,26,test_tag,213716,10581,207,1873
1521,cfSIC8jwbQs,The Centuries-Old Debt That's Still Paying Interest,Tom Scott,27,test_tag,1761367,60070,557,3608
1522,ciXIdvfejn4,WHAT'S IN MY DIAPER BAG? || #MOMTEMBER,From Head To Toe,26,test_tag,73754,2840,33,184
1523,ckWQt6cKCx8,Robin Williams Was Almost Not Genie?!,SuperCarlinBrothers,22,test_tag,424031,18239,210,2506
1524,ckXN4Tc6-c8,GET UNREADY WITH ME!,AndreasChoice,26,test_tag,815056,47881,968,1957
1525,cmSphKD18uo,Mixing All My Eyeshadows Together,Safiya Nygaard,22,test_tag,17404958,784599,8395,108991
1526,cmznoInjg1U,Happy Birthday Sonja,Lady Gaga,23,test_tag,313593,21886,786,2831
1527,cnCxc93iCe4,Abby Loves The Proclaimers - I'm Gonna Be (500 Miles),Liza & Albbie,24,test_tag,69026,450,18,63
1528,cpvUG_fo6lU,Carmelo Anthony or Dwyane Wade: Who was bigger pick-up? | First Take | ESPN,ESPN,17,test_tag,1998253,16055,858,7385
1529,cq50fkILrwM,September FAVOURITES | Fleur De Force,Fleur DeForce,26,test_tag,321394,10484,221,650
1530,cqpg9IJ0jbg,Star Wars: The Last Jedi - Trailer Reaction,Jody's Corner,1,test_tag,91088,1743,246,354
1531,crY-q80MfJU,Rick and Morty Cartoon Food Taste Test,Good Mythical Morning,24,test_tag,2925181,86662,6845,16798
1532,craAcv415FM,Bruno Mars - Just The Way You Are [ONE VOICE: SOMOS LIVE! Performance],Bruno Mars,10,test_tag,7966362,631114,3827,48294
1533,csrYDgBF2nI,Colts vs. Seahawks | NFL Week 4 Game Highlights,NFL,17,test_tag,2006189,17070,768,2676
1534,cvaVRlWltD4,How To Make Your FAVE COMFORT FOOD out of CAKE! GIANT BAKED POTATO | Yolanda Gampp | How To Cake It,How To Cake It,26,test_tag,1224459,74854,534,13357
1535,cviyIIvBlto,Building a High Capacity Battery Bank Using My DIY Tab Welder,Kerry Wong,27,test_tag,3411,61,0,11
1536,cvk18vx-nrY,World's Greatest Drag Race 7!,Motor Trend Channel,2,test_tag,2112931,46057,2175,11130
1537,cxLQAuQsOWI,Dua Lipa x Gallant // In The Room // Episode 6,Gallant,10,test_tag,800882,52290,249,2221
1538,cyN6GMY78D4,BØRNS - Sweet Dreams (Audio),BØRNSmusicVEVO,10,test_tag,512249,54595,202,5347
1539,czeMrUoy8kw,Angry Ex-Girlfriend Gets Revenge,ViralHog,22,test_tag,68882,110,33,84
1540,d6a4AGg_TsI,Eater's Top 5 Favorite Barbecue Joints In America — The Meat Show,Eater,26,test_tag,113827,1675,686,467
1541,d8U5funnyA8,Why Does the Mac Mini Exist in 2017?,Austin Evans,28,test_tag,4807580,116050,7333,18324
1542,dA5qYrboTUE,Live footage as Hurricane Irma destroys Maho Beach Cam in St Maarten   9/6/2017,PTZtv,25,test_tag,13752002,46101,4898,0
1543,dDiCuZTjS18,Lukas Graham - Off To See The World [Official Audio],Lukas Graham,10,test_tag,558708,27578,598,3340
1544,dE9-DgGYZRU,Can a Lightning Burn You Alive?,Meet Arnold,22,test_tag,10918069,336625,13245,51513
1545,dInwVhRtN4E,Everything Wrong With The LEGO Batman Movie,CinemaSins,1,test_tag,15660374,392718,17901,65174
1546,dJ_p4Z_yVpM,Call Me By Your Name - Clip - Dance Party,SonyPicturesClassics,24,test_tag,547734,6429,143,869
1547,dN9hA7J79VI,"Ravens, Jaguars players kneel during national anthem",CNN,25,test_tag,621478,8013,18894,22458
1548,dRVWX8L-kHg,Steel Balls Grinding Balls-We  set up technology center in more than 20 countries around the world,Shandong Iraeta,28,test_tag,331715,291,100,87
1549,dRX0wDNK6S4,Kane Brown - Heaven,KaneBrownVEVO,10,test_tag,5677717,204441,4405,8574
1550,dSdSYmXCPXU,"Spielberg (2017) | Official Trailer ft. Leonardo DiCaprio, Liam Neeson & More | HBO",HBO,1,test_tag,326151,3936,70,403
1551,dUBcP00TEWI,I HIRED A TAYLOR SWIFT IMPERSONATOR FOR A DAY,Lucas,23,test_tag,186354,11129,276,1653
1552,dUOUo02v4XE,"Dave Franco, Kumail Nanjiani and Fred Armisen Answer the Web's Most Searched Questions | WIRED",WIRED,24,test_tag,323563,6553,128,418
1553,dWWQsXRwHb4,The Fast and the Furious 7 Parody: Goodbye Scene,Studio C,23,test_tag,762779,25593,528,2975
1554,dX72axAvIGc,games where only the cutscenes have full voice acting,ProZD,1,test_tag,2740472,122997,1387,5631
1555,dYstFRuPz8A,Rick and Morty: Has Rick Changed?,ScreenPrism,1,test_tag,2972405,49495,4364,5540
1556,ddJ7HLIfJdk,Merrell Twins Live,Merrell Twins Live,22,test_tag,84338,5499,43,627
1557,do-9G1s9LSY,Autumn Makeup Tutorial for Straight Men,AnthonyPadilla,23,test_tag,890253,115731,1699,14985
1558,doUdRCrK80E,73 Questions With Daisy Ridley | Vogue,Vogue,24,test_tag,10463870,287294,10466,48815
1559,dpGMUuXJbGU,Andrew Garfield Says The World Doesn't Need Movie Stars,The Late Show with Stephen Colbert,24,test_tag,283117,4359,198,799
1560,dpMFGr-wznc,DATING A BISEXUAL,MyHarto,26,test_tag,1068337,71925,6114,11483
1561,dsH83p_mfEs,Remains of The Day trailer,The Royal Butler,1,test_tag,57676,144,6,5
1562,dt__kig8PVU,ISLE OF DOGS | Official Trailer | FOX Searchlight,FoxSearchlight,1,test_tag,19733243,358963,20982,30040
1563,dtqlSPt4z20,"Best Mic'd Up Sounds of Week 1, 2017 | Sound FX | NFL Films",NFL,17,test_tag,782820,11266,320,1479
1564,dvPJJUbM8IY,I Tried A 10-Step Korean Skincare Routine For A Month,Safiya Nygaard,22,test_tag,3896250,180663,1963,17337
1565,dy5xLVx2NGY,What To Do If Your Parachute Fails,austinmcconnell,23,test_tag,6652040,424548,5366,28403
1566,e21VLQGCJTg,KB - DNOU,Reach Records,10,test_tag,265302,13529,192,2061
1567,e2jMJV6UHWU,Lauv - Easy Love [Official Video],Lauv,10,test_tag,1187163,72895,485,4115
1568,e4HRUcyMvZY,Crazy Marseille fan scores goal v Toulouse | 24.09.17,365DegreeHighlights,17,test_tag,247737,853,33,179
1569,e6eU61Y-UA0,Barkley One-Hand Grab and Run vs. Indiana,Big Ten Network,17,test_tag,46875,188,10,55
1570,e7acWkAb1dA,Hack It Like a Chef - The Effortless Midweek Meal,SORTEDfood,26,test_tag,367783,13017,162,925
1571,eERPlIdPJtI,Weight Update: 6 weeks Post Surgery! 93 pounds!,boogie2988,24,test_tag,3127535,213376,3243,40631
1572,eFDfST838NM,"PROJECTIONS, Episode 26: Oculus Connect 4, Santa Cruz Prototype Hands-On",Tested,28,test_tag,18351,570,45,135
1573,eHV5gHeVgH0,How students are leading the fight for Catalonia,Washington Post,25,test_tag,53027,541,76,659
1574,eHq6ZA6uKOg,Strike Back - Marvel's Inhumans Trailer,ABC Television Network,24,test_tag,135189,1156,374,348
1575,eImtYyuQCZ8,How Quicksand Causes Dam Failures,Practical Engineering,27,test_tag,443606,16441,442,811
1576,eJB1gcydsbU,If kids shows were honest about life,AnthonyPadilla,23,test_tag,614717,49443,1986,3970
1577,eKjiJYkvKwQ,The 2017 WWE Yearbook,WWE,17,test_tag,1268877,37881,2119,9926
1578,eLdqkQWUVFI,Wrong Movie Quotes (YIAY #357),jacksfilms,23,test_tag,3212017,197210,3074,164598
1579,eLhPdGZaotQ,Mike Leach after practice Oct. 17,WSUCougarAthletics,17,test_tag,4228,16,2,2
1580,eM_FR7I2Ttw,Harry Styles - The Chain (Fleetwood Mac cover) in the Live Lounge,BBCRadio1VEVO,10,test_tag,3739579,205486,3247,12923
1581,eMgmJEaYs70,A bell that rings two notes at once,Matthias Wandel,26,test_tag,1449785,49554,1441,4445
1582,eN6JVKmMUhw,Johnny Drille - Romeo & Juliet ( Official Music Video ),MavinRecords,10,test_tag,189063,4871,240,733
1583,eP_LYrgztRI,"Scale of 1-ASHY?! Sunscreen Test, Tips, Do's and DON'Ts! | Jackie Aina",Jackie Aina,26,test_tag,219516,19077,208,2375
1584,eRDxDEhEgNY,QB turned Psychic? Tony Romo Predicts Future,Enter Name Here,17,test_tag,985696,11720,314,2033
1585,eS8Wkk7APZA,Dwight Howard Handles Ball up the Floor and gets And-1 Dunk - Hornets v Pistons NBA Preseason,Chris Goossens,19,test_tag,180812,74,15,11
1586,eUhGww8WyIo,Dave Franco Had a Weed Cookie-Induced Panic Attack at His Surprise Party,The Tonight Show Starring Jimmy Fallon,23,test_tag,459669,8920,159,637
1587,eVIezLcwc7s,Margot Robbie TATTOOS One of the Production Staff! | The Graham Norton Show,The Graham Norton Show,24,test_tag,3460107,48805,1142,3242
1588,eVwafO-ytnk,Roy Hibbert on ‘The Watch’ | NBA Previewpalooza | The Ringer,The Ringer,24,test_tag,13745,136,0,10
1589,eXyHRnDNH64,How granite countertops took over American kitchens,Vox,25,test_tag,486103,11772,714,1678
1590,ebzims_XwpM,Lipstick That Changes the Way You Talk! (ft. Manny Mua),IISuperwomanII,23,test_tag,5261270,407602,6092,43388
1591,edMOQR_r2v4,Being A Gay Asian Woman: My Experience | Ingrid Nilsen,Ingrid Nilsen,26,test_tag,312472,11182,676,1933
1592,efD3nmwF-IM,ET SI GAME OF THRONES ÉTAIT UN ANIME ? - MALEC,Malec,23,test_tag,3542438,95149,1180,9203
1593,efJ1xZJDZlI,Fight at Giants and Lions. Fan Threw Up On Another Fan,montejenningsjr,22,test_tag,502043,76,11,112
1594,ei6FVbMysc4,Interview With A Runaway Toddler,La Guardia Cross,23,test_tag,92391,9261,24,1284
1595,eig-wx_83Do,See The Devastation of California's Still-Roaring Wildfires  (HBO),VICE News,25,test_tag,96963,1348,60,1029
1596,ekaeJN9Sgu0,Will & Grace Cast Performs Their Theme Song with Lyrics,The Tonight Show Starring Jimmy Fallon,23,test_tag,1151795,17653,987,1195
1597,eoAEp5A-arY,We Built This - Musical Performance from black-ish Season 4 Premeire,ABC Television Network,24,test_tag,18254,683,8,91
1598,eoArC99zm1M,Real Clowns Creepier than Pennywise from IT,Good Mythical Morning,23,test_tag,5748312,118454,6049,17249
1599,eqTTNgyJm-o,"Pokémon GO - Spooky Pokémon Sableye, Banette, and Others Arrive in Pokémon GO!",Pokémon GO,20,test_tag,1117048,15844,794,2812
1600,equByOb9j5E,Burning device filmed on tube carriage at Parsons Green station,Guardian Wires,25,test_tag,3773469,9123,3573,9760
1601,erjqKQaXgsw,LeBron James and Dwyane Wade exclusive interview with Rachel Nichols | The Jump | ESPN,ESPN,17,test_tag,2264871,39257,1240,5560
1602,ermfn4zyosw,Gunman opens fire at Tennessee church,CBS News,25,test_tag,136502,862,266,2182
1603,etOa8-pFow4,"RWW News: Pat Robertson Blames Vegas Shooting On Disrespect For Trump, The National Anthem And God",RWW Blog,25,test_tag,1127845,3362,20663,8102
1604,etmUU1bs41s,Funny you should ask...,Google,28,test_tag,9571826,148255,23506,29647
1605,etn4P80K5WU,Wolf Alice - Beautifully Unconventional,WolfAliceVEVO,10,test_tag,367569,15226,326,1047
1606,evdxH50J3rs,MINDHUNTER | Trailer 2 | Netflix,Netflix,24,test_tag,190062,2957,114,312
1607,evvVtqmvE5w,WILL IT BITE?! - BIG CREEPY SPIDER!,Brave Wilderness,15,test_tag,14840957,323414,6845,79695
1608,exuhr8R2AHw,More evacuations in Northern California as wildfires kill 40,ABC News,25,test_tag,88580,1224,91,1243
1609,ezgtjMfgxos,Watch Live Satellite Images Of Hurricane Irma: Evacuation Orders In Place In Florida | TIME,TIME,25,test_tag,103666,196,67,80
1610,f09ne0W6MZU,Nikki​ and​ Artem’s - Samba - Dancing with the Stars,Dancing With The Stars,24,test_tag,804487,10063,387,1348
1611,f24IrRsf-lQ,The Swift Life™ – First Look,Taylor Swift,10,test_tag,2341461,156319,11884,17509
1612,f3uF3EpSZMw,How I Deal with Chronic Pain,Simon and Martina,22,test_tag,577589,74074,283,12370
1613,f4t5gCs8sUA,Dad -Daughter Dance Party,BransonTim83,22,test_tag,133178,459,142,71
1614,f5F2whaRzqw,Teardown and Experiments with a Doppler Microwave Transceiver,Kerry Wong,27,test_tag,5827,209,0,36
1615,f8Ej3RVz-Bk,"Freedom(ish) Of Speech | September 20, 2017 Act 1 | Full Frontal on TBS",Full Frontal with Samantha Bee,22,test_tag,301045,5362,1943,1252
1616,fAuUd1HiWe4,MY GIRLFRIEND PICKS MY OUTFITS!,PewDiePie,23,test_tag,7005119,457412,12570,64669
1617,fBR-MFpVKuc,Sean Evans Learns How to Make Sushi | Sean in the Wild,First We Feast,26,test_tag,2094817,57390,948,5591
1618,fBTBc2OA9fw,Dropgun - Little Drop (Official Music Video),Spinnin' Records,10,test_tag,200676,11690,328,461
1619,fCh5TVGaTSg,Tracking Hurricane Irma 9/11,CBS Miami,25,test_tag,183135,540,124,430
1620,fJiaYnmUw60,Jack Ryan - Teaser: The Reveal [HD] | Amazon Video,Amazon Video,24,test_tag,305992,1704,201,328
1621,fLLe5sODKtg,Why I Loved Turtles All The Way Down 🐢 Spoiler Free!,Ariel Bissett,22,test_tag,90675,7326,101,856
1622,fM6JOfiAPgQ,FENTY BEAUTY HOLIDAY COLLECTION BY RIHANNA TUTORIAL | SONJDRADELUXE,sonjdradeluxe,26,test_tag,217073,18247,354,1958
1623,fM8yID63CSA,GAGA: FIVE FOOT TWO Press Conference | Festival 2017,TIFF,1,test_tag,74494,2218,37,159
1624,fOmwkTrW4OQ,The Marvelous Mrs. Maisel - Official Trailer [HD] | Amazon Video,Amazon Video,24,test_tag,208508,2226,117,234
1625,fQxLlq7lxVM,"FENTY BEAUTY | FULL FACE BEAT,  IMPRESSIONS + REVIEW",Shameless Maya,26,test_tag,820416,41338,1037,12956
1626,fS5xHHqW-6E,X Ambassadors - Ahead Of Myself,XAmbassadorsVEVO,10,test_tag,1115402,63791,698,2637
1627,fSkTpKa5gbo,The Way We Get Power Is About to Change Forever,Bloomberg,28,test_tag,874258,27137,1283,3552
1628,fTW7EgoKpSE,TV Doctors of America | Even More Drama,Cigna,24,test_tag,275552,871,5,52
1629,fUffrvUjwCY,MACKLEMORE FEAT KESHA - GOOD OLD DAYS,Macklemore LLC,10,test_tag,2063100,122389,1278,6875
1630,fUjicxMPDzs,Pacific Rim Uprising - Official Trailer (HD),Legendary,1,test_tag,23632448,245408,34539,74222
1631,fW0Z5XjmEXM,Danisa Denmark Open 2017 | Badminton SF M3-WS | Tai Tzu Ying vs Ratchanok Intanon,BadmintonWorld.tv,17,test_tag,23410,118,19,29
1632,fWfKfX9hXqc,How To Cake It KITCHEN TOUR - BLINDFOLD CHALLENGE!! | Yolanda Gampp | How To Cake It,How To Cake It,26,test_tag,959327,43112,575,5852
1633,fbokWw3b94k,DeJ Loaf - Changes (Audio),dejloafVEVO,10,test_tag,155930,9912,171,786
1634,fc_oYX7JJ-U,Outlander’s Sam Heughan and Caitriona Balfe Read Your Fan Fiction | Harper’s BAZAAR,Harper's BAZAAR,26,test_tag,8544,95,0,3
1635,fcubmjoGH7I,"DID I REALLY BUY SHOES ON EBAY? | YEEZYS, VALENTINO AND STRAIGHT UP COPIES.",Patricia Bright,26,test_tag,3528856,135030,2832,11009
1636,fhYYdeAC3BI,"Last Week Tonight with John Oliver - Oct 8, 2017",TV Shows,22,test_tag,4055129,27585,8203,7342
1637,fiEYKSMcHAI,EVERY HAUNTED HOUSE EVER,Smosh,23,test_tag,2679778,105925,4302,9883
1638,fmIGnd98DX4,How You Really Use Exercise Machines,CollegeHumor,23,test_tag,4649921,146978,4173,5319
1639,frv64BFwGFY,Kmart - I Can,Kmart,24,test_tag,238531,39,22,7
1640,ftrFGwlYO7w,Fall Makeup Tutorial | Daisy Marquez,Daisy Marquez,22,test_tag,1290690,91485,2249,8992
1641,fuVu3elWRXc,Announcement of the Nobel Prize in Chemistry 2017,Nobel Prize,27,test_tag,188056,1185,26,51
1642,fwDZ8uhqJg0,"Eric Church - Why Not Me | October 4, 2017",Grand Ole Opry,10,test_tag,33642289,196057,15302,16378
1643,fzA6VoZCZlI,"The Vamps, Maggie Lindemann - Personal",TheVampsVEVO,10,test_tag,898137,116132,550,7027
1644,g4xW9aCg2zY,"Jump Up, Super Star! - Super Mario Odyssey Musical",Nintendo,20,test_tag,12526083,318622,16523,62957
1645,g6piCiaGMZs,How To Make LLOYD From The NEW LEGO NINJAGO MOVIE Out Of CAKE | Yolanda Gampp | How To Cake It,How To Cake It,26,test_tag,1644283,79862,781,10968
1646,g85RGiOgUtI,"I Spent $1,000 on MILK Makeup, And....",Jackie Aina,26,test_tag,2355335,132169,3815,14077
1647,g9oCOSvYkWc,Your Body Is Amazing Pt. 2,AsapSCIENCE,28,test_tag,2948977,74112,2639,6377
